Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Store,Country
2090,2026-02-10,CUST-0305,Male,50,Watches,1,112363,112363,Mumbai Flagship,India
2091,2026-02-10,CUST-0199,Male,39,Jewelry,1,111278,111278,Mumbai Flagship,India
2092,2026-02-10,CUST-0446,Male,54,Watches,2,51557,103114,Delhi Chanakya,India
2093,2026-02-10,CUST-0361,Male,64,Jewelry,1,161925,161925,Delhi Chanakya,India
2094,2026-02-10,CUST-0245,Female,44,Fragrances,1,9421,9421,Dubai Mall,UAE
2095,2026-02-10,CUST-0210,Female,48,Jewelry,1,147347,147347,Dubai Mall,UAE
2096,2026-02-10,CUST-0596,Female,48,Couture,2,107469,214938,Dubai Mall,UAE
2097,2026-02-10,CUST-0206,Female,52,Watches,1,118031,118031,Dubai Mall,UAE
2098,2026-02-10,CUST-0577,Female,27,Fragrances,1,11481,11481,Abu Dhabi,UAE
2099,2026-02-10,CUST-0189,Female,58,Watches,1,126558,126558,Abu Dhabi,UAE
2100,2026-02-10,CUST-0121,Female,59,Watches,1,88502,88502,London Harrods,UK
2101,2026-02-10,CUST-0113,Male,31,Jewelry,1,185582,185582,London Harrods,UK
2102,2026-02-10,CUST-0341,Male,63,Jewelry,2,400683,801366,London Harrods,UK
2103,2026-02-10,CUST-0564,Male,23,Couture,1,107308,107308,London Harrods,UK
2104,2026-02-10,CUST-0134,Female,59,Watches,3,75379,226137,Milan Duomo,Italy
2105,2026-02-10,CUST-0451,Female,29,Leather Goods,1,40527,40527,Milan Duomo,Italy
2106,2026-02-11,CUST-0174,Female,51,Watches,1,73256,73256,Mumbai Flagship,India
2107,2026-02-11,CUST-0239,Female,48,Fragrances,1,6663,6663,Mumbai Flagship,India
2108,2026-02-11,CUST-0249,Male,54,Leather Goods,1,97589,97589,Mumbai Flagship,India
2109,2026-02-11,CUST-0406,Male,56,Watches,2,124730,249460,Delhi Chanakya,India
2110,2026-02-11,CUST-0509,Female,39,Jewelry,2,108359,216718,Delhi Chanakya,India
2111,2026-02-11,CUST-0396,Female,31,Couture,1,189470,189470,Delhi Chanakya,India
2112,2026-02-11,CUST-0348,Female,43,Watches,1,107427,107427,Delhi Chanakya,India
2113,2026-02-11,CUST-0357,Male,34,Fragrances,1,7017,7017,Delhi Chanakya,India
2114,2026-02-11,CUST-0464,Male,48,Leather Goods,2,96934,193868,Dubai Mall,UAE
2115,2026-02-11,CUST-0572,Male,52,Jewelry,2,44835,89670,Dubai Mall,UAE
2116,2026-02-11,CUST-0326,Female,33,Jewelry,1,236749,236749,Dubai Mall,UAE
2117,2026-02-11,CUST-0213,Male,31,Couture,2,56809,113618,Dubai Mall,UAE
2118,2026-02-11,CUST-0140,Female,29,Leather Goods,1,31927,31927,Dubai Mall,UAE
2119,2026-02-11,CUST-0121,Male,28,Watches,2,152506,305012,Dubai Mall,UAE
2120,2026-02-11,CUST-0340,Male,38,Watches,1,130197,130197,Abu Dhabi,UAE
2121,2026-02-11,CUST-0408,Male,59,Watches,1,53535,53535,London Harrods,UK
2122,2026-02-11,CUST-0146,Male,39,Fragrances,1,7277,7277,London Harrods,UK
2123,2026-02-11,CUST-0356,Male,54,Fragrances,1,9154,9154,London Harrods,UK
2124,2026-02-11,CUST-0107,Male,34,Leather Goods,1,19541,19541,London Harrods,UK
2125,2026-02-11,CUST-0102,Male,35,Fragrances,2,7124,14248,London Harrods,UK
2126,2026-02-11,CUST-0457,Male,50,Fragrances,1,17434,17434,London Harrods,UK
2127,2026-02-11,CUST-0294,Female,35,Couture,2,77129,154258,Milan Duomo,Italy
2128,2026-02-11,CUST-0260,Male,51,Leather Goods,2,38544,77088,Milan Duomo,Italy
2129,2026-02-11,CUST-0460,Female,57,Watches,2,58864,117728,Milan Duomo,Italy
2130,2026-02-11,CUST-0297,Female,51,Couture,1,71881,71881,Milan Duomo,Italy
2131,2026-02-12,CUST-0248,Female,34,Fragrances,1,10369,10369,Mumbai Flagship,India
2132,2026-02-12,CUST-0580,Female,33,Fragrances,2,18635,37270,Mumbai Flagship,India
2133,2026-02-12,CUST-0302,Female,55,Watches,1,132755,132755,Mumbai Flagship,India
2134,2026-02-12,CUST-0305,Male,32,Couture,1,72494,72494,Mumbai Flagship,India
2135,2026-02-12,CUST-0404,Female,29,Watches,1,217659,217659,Delhi Chanakya,India
2136,2026-02-12,CUST-0491,Female,63,Jewelry,1,140770,140770,Delhi Chanakya,India
2137,2026-02-12,CUST-0586,Female,53,Fragrances,1,9255,9255,Delhi Chanakya,India
2138,2026-02-12,CUST-0218,Male,23,Jewelry,1,56262,56262,Dubai Mall,UAE
2139,2026-02-12,CUST-0447,Male,33,Watches,1,46117,46117,Dubai Mall,UAE
2140,2026-02-12,CUST-0418,Male,26,Jewelry,1,231749,231749,Dubai Mall,UAE
2141,2026-02-12,CUST-0338,Male,40,Leather Goods,1,46675,46675,Dubai Mall,UAE
2142,2026-02-12,CUST-0275,Male,24,Leather Goods,1,44441,44441,Dubai Mall,UAE
2143,2026-02-12,CUST-0330,Female,46,Fragrances,1,18207,18207,Abu Dhabi,UAE
2144,2026-02-12,CUST-0437,Female,32,Jewelry,1,34815,34815,Abu Dhabi,UAE
2145,2026-02-12,CUST-0349,Male,58,Jewelry,2,59381,118762,Abu Dhabi,UAE
2146,2026-02-12,CUST-0537,Male,54,Couture,1,161923,161923,London Harrods,UK
2147,2026-02-12,CUST-0293,Female,40,Watches,1,73717,73717,London Harrods,UK
2148,2026-02-12,CUST-0528,Female,44,Jewelry,1,32526,32526,London Harrods,UK
2149,2026-02-12,CUST-0420,Female,46,Fragrances,2,12344,24688,London Harrods,UK
2150,2026-02-12,CUST-0279,Male,64,Watches,1,83787,83787,Milan Duomo,Italy
2151,2026-02-12,CUST-0143,Male,41,Jewelry,1,85653,85653,Milan Duomo,Italy
2152,2026-02-13,CUST-0316,Female,39,Leather Goods,1,15088,15088,Mumbai Flagship,India
2153,2026-02-13,CUST-0262,Female,58,Watches,1,100427,100427,Mumbai Flagship,India
2154,2026-02-13,CUST-0151,Male,43,Jewelry,2,190347,380694,Mumbai Flagship,India
2155,2026-02-13,CUST-0185,Female,45,Jewelry,1,294349,294349,Mumbai Flagship,India
2156,2026-02-13,CUST-0598,Male,56,Fragrances,1,7469,7469,Mumbai Flagship,India
2157,2026-02-13,CUST-0393,Female,36,Jewelry,1,94001,94001,Mumbai Flagship,India
2158,2026-02-13,CUST-0396,Male,59,Leather Goods,2,98296,196592,Mumbai Flagship,India
2159,2026-02-13,CUST-0343,Female,35,Jewelry,2,42591,85182,Mumbai Flagship,India
2160,2026-02-13,CUST-0358,Female,49,Jewelry,2,44900,89800,Delhi Chanakya,India
2161,2026-02-13,CUST-0228,Female,64,Couture,1,111720,111720,Delhi Chanakya,India
2162,2026-02-13,CUST-0460,Male,58,Fragrances,1,7228,7228,Delhi Chanakya,India
2163,2026-02-13,CUST-0580,Female,39,Jewelry,2,224164,448328,Delhi Chanakya,India
2164,2026-02-13,CUST-0493,Female,58,Fragrances,1,11587,11587,Delhi Chanakya,India
2165,2026-02-13,CUST-0482,Female,49,Watches,1,99413,99413,Dubai Mall,UAE
2166,2026-02-13,CUST-0424,Male,48,Jewelry,2,322907,645814,Dubai Mall,UAE
2167,2026-02-13,CUST-0451,Male,47,Jewelry,1,100094,100094,Dubai Mall,UAE
2168,2026-02-13,CUST-0508,Female,51,Watches,1,60571,60571,Dubai Mall,UAE
2169,2026-02-13,CUST-0563,Male,34,Jewelry,1,455807,455807,Dubai Mall,UAE
2170,2026-02-13,CUST-0511,Female,64,Watches,1,58928,58928,Dubai Mall,UAE
2171,2026-02-13,CUST-0469,Female,23,Leather Goods,1,56882,56882,Dubai Mall,UAE
2172,2026-02-13,CUST-0252,Male,48,Watches,1,183923,183923,Dubai Mall,UAE
2173,2026-02-13,CUST-0303,Male,37,Fragrances,2,13757,27514,Abu Dhabi,UAE
2174,2026-02-13,CUST-0367,Female,53,Watches,2,144162,288324,Abu Dhabi,UAE
2175,2026-02-13,CUST-0513,Female,43,Fragrances,1,7873,7873,Abu Dhabi,UAE
2176,2026-02-13,CUST-0211,Male,28,Fragrances,2,15071,30142,London Harrods,UK
2177,2026-02-13,CUST-0230,Male,53,Watches,1,214379,214379,London Harrods,UK
2178,2026-02-13,CUST-0379,Female,52,Leather Goods,1,61998,61998,London Harrods,UK
2179,2026-02-13,CUST-0579,Male,45,Couture,2,294924,589848,London Harrods,UK
2180,2026-02-13,CUST-0430,Male,64,Leather Goods,1,35849,35849,London Harrods,UK
2181,2026-02-13,CUST-0443,Male,38,Couture,2,65069,130138,London Harrods,UK
2182,2026-02-13,CUST-0285,Male,56,Leather Goods,3,32044,96132,London Harrods,UK
2183,2026-02-13,CUST-0565,Female,38,Fragrances,1,17597,17597,London Harrods,UK
2184,2026-02-13,CUST-0252,Male,32,Leather Goods,2,93294,186588,Milan Duomo,Italy
2185,2026-02-13,CUST-0492,Female,24,Fragrances,2,13087,26174,Milan Duomo,Italy
2186,2026-02-13,CUST-0351,Female,48,Jewelry,2,45746,91492,Milan Duomo,Italy
2187,2026-02-14,CUST-0182,Female,54,Jewelry,1,364829,364829,Mumbai Flagship,India
2188,2026-02-14,CUST-0380,Female,51,Watches,2,93693,187386,Mumbai Flagship,India
2189,2026-02-14,CUST-0194,Female,63,Couture,1,209709,209709,Mumbai Flagship,India
2190,2026-02-14,CUST-0260,Male,29,Watches,1,90989,90989,Mumbai Flagship,India
2191,2026-02-14,CUST-0525,Male,60,Watches,3,107160,321480,Mumbai Flagship,India
2192,2026-02-14,CUST-0344,Male,38,Couture,1,219058,219058,Mumbai Flagship,India
2193,2026-02-14,CUST-0244,Male,27,Watches,1,118968,118968,Mumbai Flagship,India
2194,2026-02-14,CUST-0583,Male,23,Jewelry,2,71616,143232,Mumbai Flagship,India
2195,2026-02-14,CUST-0420,Male,27,Fragrances,1,19559,19559,Mumbai Flagship,India
2196,2026-02-14,CUST-0186,Male,47,Fragrances,2,7430,14860,Mumbai Flagship,India
2197,2026-02-14,CUST-0590,Female,32,Leather Goods,1,53100,53100,Mumbai Flagship,India
2198,2026-02-14,CUST-0322,Female,65,Fragrances,2,6408,12816,Mumbai Flagship,India
2199,2026-02-14,CUST-0584,Female,40,Jewelry,1,82917,82917,Delhi Chanakya,India
2200,2026-02-14,CUST-0205,Male,40,Couture,1,123958,123958,Delhi Chanakya,India
2201,2026-02-14,CUST-0505,Male,23,Couture,1,91099,91099,Delhi Chanakya,India
2202,2026-02-14,CUST-0564,Male,45,Jewelry,1,93075,93075,Delhi Chanakya,India
2203,2026-02-14,CUST-0340,Male,42,Leather Goods,1,57143,57143,Delhi Chanakya,India
2204,2026-02-14,CUST-0296,Female,60,Fragrances,1,9770,9770,Delhi Chanakya,India
2205,2026-02-14,CUST-0565,Female,60,Watches,1,82236,82236,Dubai Mall,UAE
2206,2026-02-14,CUST-0483,Male,22,Fragrances,1,21447,21447,Dubai Mall,UAE
2207,2026-02-14,CUST-0302,Female,30,Jewelry,1,207912,207912,Dubai Mall,UAE
2208,2026-02-14,CUST-0233,Male,54,Fragrances,1,11978,11978,Dubai Mall,UAE
2209,2026-02-14,CUST-0145,Female,55,Jewelry,1,114992,114992,Dubai Mall,UAE
2210,2026-02-14,CUST-0165,Female,39,Jewelry,1,92692,92692,Dubai Mall,UAE
2211,2026-02-14,CUST-0548,Female,61,Couture,1,271902,271902,Dubai Mall,UAE
2212,2026-02-14,CUST-0323,Male,42,Couture,1,272157,272157,Dubai Mall,UAE
2213,2026-02-14,CUST-0384,Female,25,Couture,3,144902,434706,Dubai Mall,UAE
2214,2026-02-14,CUST-0340,Female,32,Watches,1,46457,46457,Dubai Mall,UAE
2215,2026-02-14,CUST-0574,Female,24,Couture,3,134129,402387,Dubai Mall,UAE
2216,2026-02-14,CUST-0334,Female,29,Jewelry,1,449919,449919,Abu Dhabi,UAE
2217,2026-02-14,CUST-0147,Male,40,Couture,1,245084,245084,Abu Dhabi,UAE
2218,2026-02-14,CUST-0239,Male,59,Watches,1,62683,62683,Abu Dhabi,UAE
2219,2026-02-14,CUST-0192,Female,26,Fragrances,2,3639,7278,Abu Dhabi,UAE
2220,2026-02-14,CUST-0268,Male,40,Watches,1,104489,104489,Abu Dhabi,UAE
2221,2026-02-14,CUST-0402,Male,42,Leather Goods,1,60193,60193,Abu Dhabi,UAE
2222,2026-02-14,CUST-0589,Female,60,Fragrances,1,13551,13551,London Harrods,UK
2223,2026-02-14,CUST-0418,Female,42,Couture,1,114526,114526,London Harrods,UK
2224,2026-02-14,CUST-0508,Male,35,Fragrances,2,24738,49476,London Harrods,UK
2225,2026-02-14,CUST-0508,Male,26,Fragrances,1,16259,16259,London Harrods,UK
2226,2026-02-14,CUST-0230,Male,37,Leather Goods,1,53259,53259,London Harrods,UK
2227,2026-02-14,CUST-0536,Male,32,Fragrances,1,17804,17804,London Harrods,UK
2228,2026-02-14,CUST-0588,Male,29,Jewelry,1,133872,133872,London Harrods,UK
2229,2026-02-14,CUST-0571,Female,65,Jewelry,2,288776,577552,London Harrods,UK
2230,2026-02-14,CUST-0288,Male,53,Leather Goods,1,35273,35273,London Harrods,UK
2231,2026-02-14,CUST-0407,Female,27,Leather Goods,1,37215,37215,Milan Duomo,Italy
2232,2026-02-14,CUST-0322,Female,27,Couture,1,224986,224986,Milan Duomo,Italy
2233,2026-02-14,CUST-0214,Male,53,Watches,1,83356,83356,Milan Duomo,Italy
2234,2026-02-14,CUST-0339,Female,27,Leather Goods,1,57142,57142,Milan Duomo,Italy
2235,2026-02-14,CUST-0165,Female,37,Fragrances,1,10818,10818,Milan Duomo,Italy
2236,2026-02-14,CUST-0139,Male,54,Leather Goods,1,31171,31171,Milan Duomo,Italy
2237,2026-02-14,CUST-0438,Female,44,Watches,1,94239,94239,Milan Duomo,Italy
2238,2026-02-14,CUST-0158,Female,33,Jewelry,1,46160,46160,Milan Duomo,Italy
2239,2026-02-15,CUST-0260,Female,64,Watches,2,93070,186140,Mumbai Flagship,India
2240,2026-02-15,CUST-0570,Male,35,Jewelry,1,292382,292382,Mumbai Flagship,India
2241,2026-02-15,CUST-0546,Male,49,Watches,1,146694,146694,Mumbai Flagship,India
2242,2026-02-15,CUST-0187,Female,51,Leather Goods,1,10803,10803,Mumbai Flagship,India
2243,2026-02-15,CUST-0408,Female,41,Couture,3,245836,737508,Mumbai Flagship,India
2244,2026-02-15,CUST-0444,Female,41,Leather Goods,1,102910,102910,Mumbai Flagship,India
2245,2026-02-15,CUST-0517,Male,34,Watches,1,58764,58764,Mumbai Flagship,India
2246,2026-02-15,CUST-0432,Male,49,Fragrances,1,7552,7552,Delhi Chanakya,India
2247,2026-02-15,CUST-0144,Female,51,Fragrances,1,17611,17611,Delhi Chanakya,India
2248,2026-02-15,CUST-0327,Female,52,Watches,2,185837,371674,Dubai Mall,UAE
2249,2026-02-15,CUST-0250,Female,25,Watches,1,97607,97607,Dubai Mall,UAE
2250,2026-02-15,CUST-0321,Female,53,Jewelry,2,51353,102706,Dubai Mall,UAE
2251,2026-02-15,CUST-0248,Male,53,Couture,1,167191,167191,Dubai Mall,UAE
2252,2026-02-15,CUST-0578,Female,36,Jewelry,2,169606,339212,Dubai Mall,UAE
2253,2026-02-15,CUST-0261,Male,39,Couture,1,152508,152508,Dubai Mall,UAE
2254,2026-02-15,CUST-0353,Female,50,Fragrances,1,10020,10020,Dubai Mall,UAE
2255,2026-02-15,CUST-0198,Female,44,Leather Goods,1,13288,13288,Dubai Mall,UAE
2256,2026-02-15,CUST-0450,Female,60,Jewelry,1,167670,167670,Dubai Mall,UAE
2257,2026-02-15,CUST-0552,Female,46,Fragrances,1,14529,14529,Abu Dhabi,UAE
2258,2026-02-15,CUST-0476,Female,52,Fragrances,1,16984,16984,Abu Dhabi,UAE
2259,2026-02-15,CUST-0244,Male,64,Couture,1,236619,236619,Abu Dhabi,UAE
2260,2026-02-15,CUST-0351,Male,48,Jewelry,1,69371,69371,Abu Dhabi,UAE
2261,2026-02-15,CUST-0283,Female,44,Jewelry,3,184709,554127,London Harrods,UK
2262,2026-02-15,CUST-0357,Male,26,Couture,2,88771,177542,London Harrods,UK
2263,2026-02-15,CUST-0387,Male,53,Jewelry,1,54189,54189,London Harrods,UK
2264,2026-02-15,CUST-0123,Female,31,Jewelry,1,115327,115327,London Harrods,UK
2265,2026-02-15,CUST-0153,Male,50,Fragrances,1,18027,18027,London Harrods,UK
2266,2026-02-15,CUST-0599,Male,61,Couture,2,294425,588850,London Harrods,UK
2267,2026-02-15,CUST-0387,Male,54,Leather Goods,1,80175,80175,London Harrods,UK
2268,2026-02-15,CUST-0566,Female,32,Watches,2,125050,250100,London Harrods,UK
2269,2026-02-15,CUST-0355,Male,31,Couture,2,194658,389316,Milan Duomo,Italy
2270,2026-02-15,CUST-0534,Male,50,Couture,1,115437,115437,Milan Duomo,Italy
2271,2026-02-15,CUST-0527,Female,43,Fragrances,1,15574,15574,Milan Duomo,Italy
2272,2026-02-15,CUST-0466,Female,45,Jewelry,1,68843,68843,Milan Duomo,Italy
2273,2026-02-16,CUST-0170,Female,48,Fragrances,2,11543,23086,Mumbai Flagship,India
2274,2026-02-16,CUST-0364,Female,23,Fragrances,3,18735,56205,Mumbai Flagship,India
2275,2026-02-16,CUST-0364,Male,27,Jewelry,2,272937,545874,Mumbai Flagship,India
2276,2026-02-16,CUST-0322,Male,47,Jewelry,2,133643,267286,Mumbai Flagship,India
2277,2026-02-16,CUST-0562,Male,62,Fragrances,1,13562,13562,Delhi Chanakya,India
2278,2026-02-16,CUST-0598,Female,48,Fragrances,2,16205,32410,Delhi Chanakya,India
2279,2026-02-16,CUST-0255,Female,44,Jewelry,1,232447,232447,Delhi Chanakya,India
2280,2026-02-16,CUST-0328,Male,56,Jewelry,2,366419,732838,Dubai Mall,UAE
2281,2026-02-16,CUST-0276,Female,34,Leather Goods,1,54607,54607,Dubai Mall,UAE
2282,2026-02-16,CUST-0299,Male,55,Fragrances,1,5889,5889,Dubai Mall,UAE
2283,2026-02-16,CUST-0382,Female,55,Fragrances,1,8396,8396,Dubai Mall,UAE
2284,2026-02-16,CUST-0555,Female,37,Jewelry,1,214132,214132,Dubai Mall,UAE
2285,2026-02-16,CUST-0358,Male,25,Couture,1,110093,110093,Dubai Mall,UAE
2286,2026-02-16,CUST-0163,Male,63,Couture,1,102596,102596,Dubai Mall,UAE
2287,2026-02-16,CUST-0102,Female,43,Fragrances,1,10432,10432,Abu Dhabi,UAE
2288,2026-02-16,CUST-0389,Male,44,Fragrances,3,16344,49032,Abu Dhabi,UAE
2289,2026-02-16,CUST-0293,Male,28,Fragrances,1,12175,12175,London Harrods,UK
2290,2026-02-16,CUST-0284,Female,28,Jewelry,2,193928,387856,London Harrods,UK
2291,2026-02-16,CUST-0147,Male,49,Watches,1,94345,94345,London Harrods,UK
2292,2026-02-16,CUST-0289,Female,59,Fragrances,1,10800,10800,London Harrods,UK
2293,2026-02-16,CUST-0399,Female,62,Leather Goods,2,70229,140458,Milan Duomo,Italy
2294,2026-02-16,CUST-0350,Female,32,Leather Goods,2,40810,81620,Milan Duomo,Italy
2295,2026-02-16,CUST-0166,Male,35,Watches,2,57751,115502,Milan Duomo,Italy
2296,2026-02-16,CUST-0386,Female,29,Leather Goods,1,14620,14620,Milan Duomo,Italy
2297,2026-02-16,CUST-0392,Female,24,Couture,1,128867,128867,Milan Duomo,Italy
2298,2026-02-17,CUST-0114,Male,31,Jewelry,1,125412,125412,Mumbai Flagship,India
2299,2026-02-17,CUST-0256,Female,35,Fragrances,2,10079,20158,Mumbai Flagship,India
2300,2026-02-17,CUST-0380,Female,26,Watches,1,145200,145200,Mumbai Flagship,India
2301,2026-02-17,CUST-0389,Female,43,Fragrances,1,10026,10026,Delhi Chanakya,India
2302,2026-02-17,CUST-0410,Male,30,Fragrances,2,10786,21572,Delhi Chanakya,India
2303,2026-02-17,CUST-0329,Male,42,Leather Goods,1,42299,42299,Delhi Chanakya,India
2304,2026-02-17,CUST-0273,Male,64,Leather Goods,2,37157,74314,Dubai Mall,UAE
2305,2026-02-17,CUST-0543,Male,23,Fragrances,1,14917,14917,Dubai Mall,UAE
2306,2026-02-17,CUST-0387,Male,63,Leather Goods,2,72219,144438,Dubai Mall,UAE
2307,2026-02-17,CUST-0395,Male,58,Leather Goods,1,24896,24896,Dubai Mall,UAE
2308,2026-02-17,CUST-0109,Male,64,Jewelry,1,263456,263456,Dubai Mall,UAE
2309,2026-02-17,CUST-0502,Male,37,Fragrances,1,7218,7218,Dubai Mall,UAE
2310,2026-02-17,CUST-0143,Female,47,Couture,1,234590,234590,Dubai Mall,UAE
2311,2026-02-17,CUST-0274,Female,33,Leather Goods,2,44531,89062,Abu Dhabi,UAE
2312,2026-02-17,CUST-0231,Male,29,Jewelry,1,322567,322567,Abu Dhabi,UAE
2313,2026-02-17,CUST-0178,Female,48,Jewelry,2,71821,143642,London Harrods,UK
2314,2026-02-17,CUST-0192,Male,25,Couture,3,66214,198642,London Harrods,UK
2315,2026-02-17,CUST-0557,Female,38,Jewelry,1,50375,50375,London Harrods,UK
2316,2026-02-17,CUST-0203,Male,60,Jewelry,1,303430,303430,London Harrods,UK
2317,2026-02-17,CUST-0297,Male,39,Leather Goods,2,44643,89286,London Harrods,UK
2318,2026-02-17,CUST-0347,Male,48,Watches,1,99741,99741,Milan Duomo,Italy
2319,2026-02-17,CUST-0383,Male,37,Couture,1,265543,265543,Milan Duomo,Italy
2320,2026-02-17,CUST-0390,Female,50,Couture,1,180258,180258,Milan Duomo,Italy
2321,2026-02-18,CUST-0186,Male,56,Jewelry,1,415160,415160,Mumbai Flagship,India
2322,2026-02-18,CUST-0121,Male,51,Fragrances,1,21143,21143,Mumbai Flagship,India
2323,2026-02-18,CUST-0185,Male,25,Fragrances,1,12916,12916,Mumbai Flagship,India
2324,2026-02-18,CUST-0529,Female,44,Fragrances,1,10881,10881,Mumbai Flagship,India
2325,2026-02-18,CUST-0244,Male,32,Fragrances,2,7591,15182,Mumbai Flagship,India
2326,2026-02-18,CUST-0302,Male,30,Couture,1,159927,159927,Mumbai Flagship,India
2327,2026-02-18,CUST-0207,Female,65,Couture,2,340127,680254,Mumbai Flagship,India
2328,2026-02-18,CUST-0462,Female,39,Fragrances,3,13148,39444,Delhi Chanakya,India
2329,2026-02-18,CUST-0335,Female,23,Jewelry,1,438288,438288,Delhi Chanakya,India
2330,2026-02-18,CUST-0411,Female,22,Fragrances,2,6639,13278,Delhi Chanakya,India
2331,2026-02-18,CUST-0558,Female,47,Fragrances,1,13775,13775,Delhi Chanakya,India
2332,2026-02-18,CUST-0526,Female,65,Leather Goods,1,18207,18207,Dubai Mall,UAE
2333,2026-02-18,CUST-0407,Female,46,Watches,1,215655,215655,Dubai Mall,UAE
2334,2026-02-18,CUST-0104,Male,51,Watches,1,151061,151061,Dubai Mall,UAE
2335,2026-02-18,CUST-0480,Male,39,Jewelry,1,74533,74533,Abu Dhabi,UAE
2336,2026-02-18,CUST-0517,Female,36,Leather Goods,1,62930,62930,Abu Dhabi,UAE
2337,2026-02-18,CUST-0461,Male,22,Jewelry,2,98334,196668,London Harrods,UK
2338,2026-02-18,CUST-0545,Female,58,Watches,1,163130,163130,London Harrods,UK
2339,2026-02-18,CUST-0478,Male,26,Leather Goods,1,23612,23612,London Harrods,UK
2340,2026-02-18,CUST-0577,Male,55,Leather Goods,1,66661,66661,London Harrods,UK
2341,2026-02-18,CUST-0111,Female,65,Couture,2,105043,210086,London Harrods,UK
2342,2026-02-18,CUST-0428,Male,42,Leather Goods,2,41795,83590,Milan Duomo,Italy
2343,2026-02-18,CUST-0448,Female,53,Leather Goods,1,112597,112597,Milan Duomo,Italy
2344,2026-02-18,CUST-0214,Male,39,Leather Goods,2,68049,136098,Milan Duomo,Italy
2345,2026-02-18,CUST-0300,Male,43,Fragrances,1,11583,11583,Milan Duomo,Italy
2346,2026-02-18,CUST-0477,Male,49,Watches,1,115598,115598,Milan Duomo,Italy
2347,2026-02-19,CUST-0420,Male,23,Watches,1,81779,81779,Mumbai Flagship,India
2348,2026-02-19,CUST-0420,Female,38,Jewelry,1,292504,292504,Mumbai Flagship,India
2349,2026-02-19,CUST-0526,Male,43,Jewelry,3,156367,469101,Mumbai Flagship,India
2350,2026-02-19,CUST-0407,Female,28,Leather Goods,1,27542,27542,Mumbai Flagship,India
2351,2026-02-19,CUST-0131,Male,46,Leather Goods,1,51327,51327,Mumbai Flagship,India
2352,2026-02-19,CUST-0165,Male,50,Jewelry,1,315163,315163,Mumbai Flagship,India
2353,2026-02-19,CUST-0152,Male,57,Watches,1,121852,121852,Mumbai Flagship,India
2354,2026-02-19,CUST-0416,Female,36,Watches,1,170432,170432,Mumbai Flagship,India
2355,2026-02-19,CUST-0332,Female,51,Fragrances,1,15954,15954,Mumbai Flagship,India
2356,2026-02-19,CUST-0273,Male,51,Fragrances,1,18201,18201,Delhi Chanakya,India
2357,2026-02-19,CUST-0106,Male,59,Leather Goods,1,52055,52055,Delhi Chanakya,India
2358,2026-02-19,CUST-0426,Female,44,Fragrances,1,7378,7378,Delhi Chanakya,India
2359,2026-02-19,CUST-0130,Male,41,Jewelry,2,87968,175936,Dubai Mall,UAE
2360,2026-02-19,CUST-0283,Female,59,Leather Goods,1,46156,46156,Dubai Mall,UAE
2361,2026-02-19,CUST-0258,Female,40,Fragrances,1,15703,15703,Dubai Mall,UAE
2362,2026-02-19,CUST-0447,Male,25,Jewelry,1,24391,24391,Abu Dhabi,UAE
2363,2026-02-19,CUST-0127,Female,44,Watches,1,162661,162661,Abu Dhabi,UAE
2364,2026-02-19,CUST-0502,Male,43,Watches,2,66331,132662,Abu Dhabi,UAE
2365,2026-02-19,CUST-0536,Female,61,Couture,1,140145,140145,London Harrods,UK
2366,2026-02-19,CUST-0548,Male,53,Jewelry,1,111929,111929,London Harrods,UK
2367,2026-02-19,CUST-0217,Female,61,Jewelry,1,21352,21352,London Harrods,UK
2368,2026-02-19,CUST-0517,Female,46,Jewelry,2,158715,317430,London Harrods,UK
2369,2026-02-19,CUST-0285,Male,26,Jewelry,3,72234,216702,London Harrods,UK
2370,2026-02-19,CUST-0325,Male,62,Jewelry,1,183949,183949,London Harrods,UK
2371,2026-02-19,CUST-0115,Male,34,Leather Goods,1,68755,68755,Milan Duomo,Italy
2372,2026-02-19,CUST-0189,Female,57,Jewelry,1,81431,81431,Milan Duomo,Italy
2373,2026-02-19,CUST-0234,Male,23,Jewelry,1,75324,75324,Milan Duomo,Italy
2374,2026-02-19,CUST-0553,Male,43,Couture,1,82641,82641,Milan Duomo,Italy
2375,2026-02-19,CUST-0514,Female,64,Fragrances,1,8643,8643,Milan Duomo,Italy
2376,2026-02-20,CUST-0464,Male,29,Fragrances,1,12956,12956,Mumbai Flagship,India
2377,2026-02-20,CUST-0198,Female,45,Watches,2,193434,386868,Mumbai Flagship,India
2378,2026-02-20,CUST-0571,Male,61,Jewelry,1,142283,142283,Mumbai Flagship,India
2379,2026-02-20,CUST-0176,Female,37,Leather Goods,1,79623,79623,Mumbai Flagship,India
2380,2026-02-20,CUST-0535,Female,35,Watches,2,157142,314284,Mumbai Flagship,India
2381,2026-02-20,CUST-0414,Male,32,Couture,2,216563,433126,Mumbai Flagship,India
2382,2026-02-20,CUST-0360,Female,53,Leather Goods,1,67224,67224,Mumbai Flagship,India
2383,2026-02-20,CUST-0369,Female,53,Leather Goods,2,24108,48216,Mumbai Flagship,India
2384,2026-02-20,CUST-0504,Male,35,Jewelry,1,193495,193495,Delhi Chanakya,India
2385,2026-02-20,CUST-0302,Male,41,Jewelry,2,77180,154360,Delhi Chanakya,India
